synthetic_user_id,journey_instance_id,path_cohort_id,event_id,event_type,event_time,touch_position,ad_product,format,placement,creative,interaction_type,marketplace,advertiser_id,campaign_group_id,campaign_id,ad_group_id,keyword_id,keyword_text,match_type,target_id,audience_id,advertised_asin,sku_id,currency,cost,converted,purchase_count,revenue,new_to_brand_purchase
SYN_U00501,J_COV_20260221_17,coverage_202602_17,EVT_009854,TOUCHPOINT,2026-02-21T08:00:00Z,1,SPONSORED_PRODUCTS,PRODUCT_AD,TOP_OF_SEARCH,,CLICK,US,adv_demo_001,CG_DEMO_001,C_DEMO_SP,C_DEMO_SP_AG01,K_LIGHTWEIGHT,lightweight running shoes,PHRASE,TGT_SP_K_LIGHTWEIGHT_PHRASE,,B0DEMOTRAILB,SKU_TRAIL_BLUE,USD,0.980000,0,0,0.00,0
SYN_U00298,J_STD_021_01,cohort_021,EVT_001171,TOUCHPOINT,2026-02-21T09:00:00Z,1,AMAZON_DSP,STREAMING_TV,,VIDEO,IMPRESSION,US,adv_demo_001,CG_DEMO_001,C_DEMO_DSP,C_DEMO_DSP_AG02,,,,TGT_DSP_STREAMING_TV_2,AUD_LIFESTYLE_FITNESS,B0DEMOPEG41W,SKU_PEG_WHITE,USD,0.030000,0,0,0.00,0
SYN_U00307,J_STD_021_10,cohort_021,EVT_001216,TOUCHPOINT,2026-02-21T09:03:00Z,1,AMAZON_DSP,STREAMING_TV,,VIDEO,IMPRESSION,US,adv_demo_001,CG_DEMO_001,C_DEMO_DSP,C_DEMO_DSP_AG01,,,,TGT_DSP_STREAMING_TV_1,AUD_IN_MARKET_RUNNING,B0DEMOPEG41B,SKU_PEG_BLACK,USD,0.030000,0,0,0.00,0
SYN_U00299,J_STD_021_02,cohort_021,EVT_001176,TOUCHPOINT,2026-02-21T09:07:00Z,1,AMAZON_DSP,STREAMING_TV,,VIDEO,IMPRESSION,US,adv_demo_001,CG_DEMO_001,C_DEMO_DSP,C_DEMO_DSP_AG01,,,,TGT_DSP_STREAMING_TV_1,AUD_IN_MARKET_RUNNING,B0DEMOPEG41B,SKU_PEG_BLACK,USD,0.030000,0,0,0.00,0
SYN_U00308,J_STD_021_11,cohort_021,EVT_001221,TOUCHPOINT,2026-02-21T09:10:00Z,1,AMAZON_DSP,STREAMING_TV,,VIDEO,IMPRESSION,US,adv_demo_001,CG_DEMO_001,C_DEMO_DSP,C_DEMO_DSP_AG02,,,,TGT_DSP_STREAMING_TV_2,AUD_LIFESTYLE_FITNESS,B0DEMOPEG41W,SKU_PEG_WHITE,USD,0.030000,0,0,0.00,0
SYN_U00300,J_STD_021_03,cohort_021,EVT_001181,TOUCHPOINT,2026-02-21T09:14:00Z,1,AMAZON_DSP,STREAMING_TV,,VIDEO,IMPRESSION,US,adv_demo_001,CG_DEMO_001,C_DEMO_DSP,C_DEMO_DSP_AG02,,,,TGT_DSP_STREAMING_TV_2,AUD_LIFESTYLE_FITNESS,B0DEMOPEG41W,SKU_PEG_WHITE,USD,0.030000,0,0,0.00,0
SYN_U00309,J_STD_021_12,cohort_021,EVT_001226,TOUCHPOINT,2026-02-21T09:17:00Z,1,AMAZON_DSP,STREAMING_TV,,VIDEO,IMPRESSION,US,adv_demo_001,CG_DEMO_001,C_DEMO_DSP,C_DEMO_DSP_AG01,,,,TGT_DSP_STREAMING_TV_1,AUD_IN_MARKET_RUNNING,B0DEMOPEG41B,SKU_PEG_BLACK,USD,0.030000,0,0,0.00,0
SYN_U00301,J_STD_021_04,cohort_021,EVT_001186,TOUCHPOINT,2026-02-21T09:21:00Z,1,AMAZON_DSP,STREAMING_TV,,VIDEO,IMPRESSION,US,adv_demo_001,CG_DEMO_001,C_DEMO_DSP,C_DEMO_DSP_AG01,,,,TGT_DSP_STREAMING_TV_1,AUD_IN_MARKET_RUNNING,B0DEMOPEG41B,SKU_PEG_BLACK,USD,0.030000,0,0,0.00,0
SYN_U00310,J_STD_021_13,cohort_021,EVT_001231,TOUCHPOINT,2026-02-21T09:24:00Z,1,AMAZON_DSP,STREAMING_TV,,VIDEO,IMPRESSION,US,adv_demo_001,CG_DEMO_001,C_DEMO_DSP,C_DEMO_DSP_AG02,,,,TGT_DSP_STREAMING_TV_2,AUD_LIFESTYLE_FITNESS,B0DEMOPEG41W,SKU_PEG_WHITE,USD,0.030000,0,0,0.00,0
SYN_U00302,J_STD_021_05,cohort_021,EVT_001191,TOUCHPOINT,2026-02-21T09:28:00Z,1,AMAZON_DSP,STREAMING_TV,,VIDEO,IMPRESSION,US,adv_demo_001,CG_DEMO_001,C_DEMO_DSP,C_DEMO_DSP_AG02,,,,TGT_DSP_STREAMING_TV_2,AUD_LIFESTYLE_FITNESS,B0DEMOPEG41W,SKU_PEG_WHITE,USD,0.030000,0,0,0.00,0
SYN_U00311,J_STD_021_14,cohort_021,EVT_001236,TOUCHPOINT,2026-02-21T09:31:00Z,1,AMAZON_DSP,STREAMING_TV,,VIDEO,IMPRESSION,US,adv_demo_001,CG_DEMO_001,C_DEMO_DSP,C_DEMO_DSP_AG01,,,,TGT_DSP_STREAMING_TV_1,AUD_IN_MARKET_RUNNING,B0DEMOPEG41B,SKU_PEG_BLACK,USD,0.030000,0,0,0.00,0
SYN_U00303,J_STD_021_06,cohort_021,EVT_001196,TOUCHPOINT,2026-02-21T09:35:00Z,1,AMAZON_DSP,STREAMING_TV,,VIDEO,IMPRESSION,US,adv_demo_001,CG_DEMO_001,C_DEMO_DSP,C_DEMO_DSP_AG01,,,,TGT_DSP_STREAMING_TV_1,AUD_IN_MARKET_RUNNING,B0DEMOPEG41B,SKU_PEG_BLACK,USD,0.030000,0,0,0.00,0
SYN_U00312,J_STD_021_15,cohort_021,EVT_001241,TOUCHPOINT,2026-02-21T09:38:00Z,1,AMAZON_DSP,STREAMING_TV,,VIDEO,IMPRESSION,US,adv_demo_001,CG_DEMO_001,C_DEMO_DSP,C_DEMO_DSP_AG02,,,,TGT_DSP_STREAMING_TV_2,AUD_LIFESTYLE_FITNESS,B0DEMOPEG41W,SKU_PEG_WHITE,USD,0.030000,0,0,0.00,0
SYN_U00304,J_STD_021_07,cohort_021,EVT_001201,TOUCHPOINT,2026-02-21T09:42:00Z,1,AMAZON_DSP,STREAMING_TV,,VIDEO,IMPRESSION,US,adv_demo_001,CG_DEMO_001,C_DEMO_DSP,C_DEMO_DSP_AG02,,,,TGT_DSP_STREAMING_TV_2,AUD_LIFESTYLE_FITNESS,B0DEMOPEG41W,SKU_PEG_WHITE,USD,0.030000,0,0,0.00,0
SYN_U00313,J_STD_021_16,cohort_021,EVT_001246,TOUCHPOINT,2026-02-21T09:45:00Z,1,AMAZON_DSP,STREAMING_TV,,VIDEO,IMPRESSION,US,adv_demo_001,CG_DEMO_001,C_DEMO_DSP,C_DEMO_DSP_AG01,,,,TGT_DSP_STREAMING_TV_1,AUD_IN_MARKET_RUNNING,B0DEMOPEG41B,SKU_PEG_BLACK,USD,0.030000,0,0,0.00,0
SYN_U00305,J_STD_021_08,cohort_021,EVT_001206,TOUCHPOINT,2026-02-21T09:49:00Z,1,AMAZON_DSP,STREAMING_TV,,VIDEO,IMPRESSION,US,adv_demo_001,CG_DEMO_001,C_DEMO_DSP,C_DEMO_DSP_AG01,,,,TGT_DSP_STREAMING_TV_1,AUD_IN_MARKET_RUNNING,B0DEMOPEG41B,SKU_PEG_BLACK,USD,0.030000,0,0,0.00,0
SYN_U00314,J_STD_021_17,cohort_021,EVT_001251,TOUCHPOINT,2026-02-21T09:52:00Z,1,AMAZON_DSP,STREAMING_TV,,VIDEO,IMPRESSION,US,adv_demo_001,CG_DEMO_001,C_DEMO_DSP,C_DEMO_DSP_AG02,,,,TGT_DSP_STREAMING_TV_2,AUD_LIFESTYLE_FITNESS,B0DEMOPEG41W,SKU_PEG_WHITE,USD,0.030000,0,0,0.00,0
SYN_U00306,J_STD_021_09,cohort_021,EVT_001211,TOUCHPOINT,2026-02-21T09:56:00Z,1,AMAZON_DSP,STREAMING_TV,,VIDEO,IMPRESSION,US,adv_demo_001,CG_DEMO_001,C_DEMO_DSP,C_DEMO_DSP_AG02,,,,TGT_DSP_STREAMING_TV_2,AUD_LIFESTYLE_FITNESS,B0DEMOPEG41W,SKU_PEG_WHITE,USD,0.030000,0,0,0.00,0
SYN_U00315,J_STD_021_18,cohort_021,EVT_001256,TOUCHPOINT,2026-02-21T09:59:00Z,1,AMAZON_DSP,STREAMING_TV,,VIDEO,IMPRESSION,US,adv_demo_001,CG_DEMO_001,C_DEMO_DSP,C_DEMO_DSP_AG01,,,,TGT_DSP_STREAMING_TV_1,AUD_IN_MARKET_RUNNING,B0DEMOPEG41B,SKU_PEG_BLACK,USD,0.030000,0,0,0.00,0
SYN_U00176,J_STD_013_01,cohort_013,EVT_000703,TOUCHPOINT,2026-02-21T10:00:00Z,2,SPONSORED_PRODUCTS,PRODUCT_AD,PRODUCT_PAGE,,CLICK,US,adv_demo_001,CG_DEMO_001,C_DEMO_SP,C_DEMO_SP_AG02,K_DISCOVERY,new running shoe styles,BROAD,TGT_SP_K_DISCOVERY_BROAD,,B0DEMOVOMEROR,SKU_VOMERO_RED,USD,0.880000,0,0,0.00,0
SYN_U00643,J_STD_044_01,cohort_044,EVT_002558,TOUCHPOINT,2026-02-21T10:00:00Z,2,SPONSORED_DISPLAY,VIDEO,PRODUCT_PAGE,VIDEO,CLICK,US,adv_demo_001,CG_DEMO_001,C_DEMO_SD,C_DEMO_SD_AG02,,,,TGT_SD_PRODUCT_SKU_VOMERO_RED,AUD_CATEGORY_INTEREST,B0DEMOVOMEROR,SKU_VOMERO_RED,USD,1.230000,0,0,0.00,0
SYN_U01105,J_STD_075_01,cohort_075,EVT_004403,TOUCHPOINT,2026-02-21T10:00:00Z,2,SPONSORED_DISPLAY,DISPLAY,PRODUCT_PAGE,VIDEO,IMPRESSION,US,adv_demo_001,CG_DEMO_001,C_DEMO_SD,C_DEMO_SD_AG02,,,,TGT_SD_PRODUCT_SKU_PEG_WHITE,AUD_PRODUCT_VIEWERS,B0DEMOPEG41W,SKU_PEG_WHITE,USD,0.000000,0,0,0.00,0
SYN_U00185,J_STD_013_10,cohort_013,EVT_000730,TOUCHPOINT,2026-02-21T10:03:00Z,2,SPONSORED_PRODUCTS,PRODUCT_AD,PRODUCT_PAGE,,CLICK,US,adv_demo_001,CG_DEMO_001,C_DEMO_SP,C_DEMO_SP_AG01,K_RUNNING_EXACT,running shoes,EXACT,TGT_SP_K_RUNNING_EXACT_EXACT,,B0DEMOPEG41B,SKU_PEG_BLACK,USD,0.880000,0,0,0.00,0
SYN_U00652,J_STD_044_10,cohort_044,EVT_002594,TOUCHPOINT,2026-02-21T10:03:00Z,2,SPONSORED_DISPLAY,VIDEO,PRODUCT_PAGE,VIDEO,CLICK,US,adv_demo_001,CG_DEMO_001,C_DEMO_SD,C_DEMO_SD_AG01,,,,TGT_SD_PRODUCT_SKU_TRAIL_BLUE,AUD_PRODUCT_VIEWERS,B0DEMOTRAILB,SKU_TRAIL_BLUE,USD,1.230000,0,0,0.00,0
SYN_U01114,J_STD_075_10,cohort_075,EVT_004448,TOUCHPOINT,2026-02-21T10:03:00Z,2,SPONSORED_DISPLAY,DISPLAY,PRODUCT_PAGE,VIDEO,IMPRESSION,US,adv_demo_001,CG_DEMO_001,C_DEMO_SD,C_DEMO_SD_AG01,,,,TGT_SD_PRODUCT_SKU_TRAIL_BLUE,AUD_CATEGORY_INTEREST,B0DEMOTRAILB,SKU_TRAIL_BLUE,USD,0.000000,0,0,0.00,0
SYN_U00177,J_STD_013_02,cohort_013,EVT_000706,TOUCHPOINT,2026-02-21T10:07:00Z,2,SPONSORED_PRODUCTS,PRODUCT_AD,PRODUCT_PAGE,,CLICK,US,adv_demo_001,CG_DEMO_001,C_DEMO_SP,C_DEMO_SP_AG01,K_RUNNING_EXACT,running shoes,EXACT,TGT_SP_K_RUNNING_EXACT_EXACT,,B0DEMOPEG41B,SKU_PEG_BLACK,USD,0.880000,0,0,0.00,0
SYN_U00644,J_STD_044_02,cohort_044,EVT_002562,TOUCHPOINT,2026-02-21T10:07:00Z,2,SPONSORED_DISPLAY,VIDEO,PRODUCT_PAGE,VIDEO,CLICK,US,adv_demo_001,CG_DEMO_001,C_DEMO_SD,C_DEMO_SD_AG01,,,,TGT_SD_PRODUCT_SKU_TRAIL_BLUE,AUD_PRODUCT_VIEWERS,B0DEMOTRAILB,SKU_TRAIL_BLUE,USD,1.230000,0,0,0.00,0
SYN_U01106,J_STD_075_02,cohort_075,EVT_004408,TOUCHPOINT,2026-02-21T10:07:00Z,2,SPONSORED_DISPLAY,DISPLAY,PRODUCT_PAGE,VIDEO,IMPRESSION,US,adv_demo_001,CG_DEMO_001,C_DEMO_SD,C_DEMO_SD_AG01,,,,TGT_SD_PRODUCT_SKU_TRAIL_BLUE,AUD_CATEGORY_INTEREST,B0DEMOTRAILB,SKU_TRAIL_BLUE,USD,0.000000,0,0,0.00,0
SYN_U00186,J_STD_013_11,cohort_013,EVT_000733,TOUCHPOINT,2026-02-21T10:10:00Z,2,SPONSORED_PRODUCTS,PRODUCT_AD,PRODUCT_PAGE,,CLICK,US,adv_demo_001,CG_DEMO_001,C_DEMO_SP,C_DEMO_SP_AG02,K_DISCOVERY,new running shoe styles,BROAD,TGT_SP_K_DISCOVERY_BROAD,,B0DEMOVOMEROR,SKU_VOMERO_RED,USD,0.880000,0,0,0.00,0
SYN_U00653,J_STD_044_11,cohort_044,EVT_002598,TOUCHPOINT,2026-02-21T10:10:00Z,2,SPONSORED_DISPLAY,VIDEO,PRODUCT_PAGE,VIDEO,CLICK,US,adv_demo_001,CG_DEMO_001,C_DEMO_SD,C_DEMO_SD_AG02,,,,TGT_SD_PRODUCT_SKU_VOMERO_RED,AUD_CATEGORY_INTEREST,B0DEMOVOMEROR,SKU_VOMERO_RED,USD,1.230000,0,0,0.00,0
SYN_U01115,J_STD_075_11,cohort_075,EVT_004453,TOUCHPOINT,2026-02-21T10:10:00Z,2,SPONSORED_DISPLAY,DISPLAY,PRODUCT_PAGE,VIDEO,IMPRESSION,US,adv_demo_001,CG_DEMO_001,C_DEMO_SD,C_DEMO_SD_AG02,,,,TGT_SD_PRODUCT_SKU_PEG_WHITE,AUD_PRODUCT_VIEWERS,B0DEMOPEG41W,SKU_PEG_WHITE,USD,0.000000,0,0,0.00,0
SYN_U00178,J_STD_013_03,cohort_013,EVT_000709,TOUCHPOINT,2026-02-21T10:14:00Z,2,SPONSORED_PRODUCTS,PRODUCT_AD,PRODUCT_PAGE,,CLICK,US,adv_demo_001,CG_DEMO_001,C_DEMO_SP,C_DEMO_SP_AG02,K_DISCOVERY,new running shoe styles,BROAD,TGT_SP_K_DISCOVERY_BROAD,,B0DEMOVOMEROR,SKU_VOMERO_RED,USD,0.880000,0,0,0.00,0
SYN_U00645,J_STD_044_03,cohort_044,EVT_002566,TOUCHPOINT,2026-02-21T10:14:00Z,2,SPONSORED_DISPLAY,VIDEO,PRODUCT_PAGE,VIDEO,CLICK,US,adv_demo_001,CG_DEMO_001,C_DEMO_SD,C_DEMO_SD_AG02,,,,TGT_SD_PRODUCT_SKU_VOMERO_RED,AUD_CATEGORY_INTEREST,B0DEMOVOMEROR,SKU_VOMERO_RED,USD,1.230000,0,0,0.00,0
SYN_U01107,J_STD_075_03,cohort_075,EVT_004413,TOUCHPOINT,2026-02-21T10:14:00Z,2,SPONSORED_DISPLAY,DISPLAY,PRODUCT_PAGE,VIDEO,IMPRESSION,US,adv_demo_001,CG_DEMO_001,C_DEMO_SD,C_DEMO_SD_AG02,,,,TGT_SD_PRODUCT_SKU_PEG_WHITE,AUD_PRODUCT_VIEWERS,B0DEMOPEG41W,SKU_PEG_WHITE,USD,0.000000,0,0,0.00,0
SYN_U00187,J_STD_013_12,cohort_013,EVT_000736,TOUCHPOINT,2026-02-21T10:17:00Z,2,SPONSORED_PRODUCTS,PRODUCT_AD,PRODUCT_PAGE,,CLICK,US,adv_demo_001,CG_DEMO_001,C_DEMO_SP,C_DEMO_SP_AG01,K_RUNNING_EXACT,running shoes,EXACT,TGT_SP_K_RUNNING_EXACT_EXACT,,B0DEMOPEG41B,SKU_PEG_BLACK,USD,0.880000,0,0,0.00,0
SYN_U00654,J_STD_044_12,cohort_044,EVT_002602,TOUCHPOINT,2026-02-21T10:17:00Z,2,SPONSORED_DISPLAY,VIDEO,PRODUCT_PAGE,VIDEO,CLICK,US,adv_demo_001,CG_DEMO_001,C_DEMO_SD,C_DEMO_SD_AG01,,,,TGT_SD_PRODUCT_SKU_TRAIL_BLUE,AUD_PRODUCT_VIEWERS,B0DEMOTRAILB,SKU_TRAIL_BLUE,USD,1.230000,0,0,0.00,0
SYN_U01116,J_STD_075_12,cohort_075,EVT_004458,TOUCHPOINT,2026-02-21T10:17:00Z,2,SPONSORED_DISPLAY,DISPLAY,PRODUCT_PAGE,VIDEO,IMPRESSION,US,adv_demo_001,CG_DEMO_001,C_DEMO_SD,C_DEMO_SD_AG01,,,,TGT_SD_PRODUCT_SKU_TRAIL_BLUE,AUD_CATEGORY_INTEREST,B0DEMOTRAILB,SKU_TRAIL_BLUE,USD,0.000000,0,0,0.00,0
SYN_U00179,J_STD_013_04,cohort_013,EVT_000712,TOUCHPOINT,2026-02-21T10:21:00Z,2,SPONSORED_PRODUCTS,PRODUCT_AD,PRODUCT_PAGE,,CLICK,US,adv_demo_001,CG_DEMO_001,C_DEMO_SP,C_DEMO_SP_AG01,K_RUNNING_EXACT,running shoes,EXACT,TGT_SP_K_RUNNING_EXACT_EXACT,,B0DEMOPEG41B,SKU_PEG_BLACK,USD,0.880000,0,0,0.00,0
SYN_U00646,J_STD_044_04,cohort_044,EVT_002570,TOUCHPOINT,2026-02-21T10:21:00Z,2,SPONSORED_DISPLAY,VIDEO,PRODUCT_PAGE,VIDEO,CLICK,US,adv_demo_001,CG_DEMO_001,C_DEMO_SD,C_DEMO_SD_AG01,,,,TGT_SD_PRODUCT_SKU_TRAIL_BLUE,AUD_PRODUCT_VIEWERS,B0DEMOTRAILB,SKU_TRAIL_BLUE,USD,1.230000,0,0,0.00,0
SYN_U01108,J_STD_075_04,cohort_075,EVT_004418,TOUCHPOINT,2026-02-21T10:21:00Z,2,SPONSORED_DISPLAY,DISPLAY,PRODUCT_PAGE,VIDEO,IMPRESSION,US,adv_demo_001,CG_DEMO_001,C_DEMO_SD,C_DEMO_SD_AG01,,,,TGT_SD_PRODUCT_SKU_TRAIL_BLUE,AUD_CATEGORY_INTEREST,B0DEMOTRAILB,SKU_TRAIL_BLUE,USD,0.000000,0,0,0.00,0
SYN_U00188,J_STD_013_13,cohort_013,EVT_000739,TOUCHPOINT,2026-02-21T10:24:00Z,2,SPONSORED_PRODUCTS,PRODUCT_AD,PRODUCT_PAGE,,CLICK,US,adv_demo_001,CG_DEMO_001,C_DEMO_SP,C_DEMO_SP_AG02,K_DISCOVERY,new running shoe styles,BROAD,TGT_SP_K_DISCOVERY_BROAD,,B0DEMOVOMEROR,SKU_VOMERO_RED,USD,0.880000,0,0,0.00,0
SYN_U00655,J_STD_044_13,cohort_044,EVT_002606,TOUCHPOINT,2026-02-21T10:24:00Z,2,SPONSORED_DISPLAY,VIDEO,PRODUCT_PAGE,VIDEO,CLICK,US,adv_demo_001,CG_DEMO_001,C_DEMO_SD,C_DEMO_SD_AG02,,,,TGT_SD_PRODUCT_SKU_VOMERO_RED,AUD_CATEGORY_INTEREST,B0DEMOVOMEROR,SKU_VOMERO_RED,USD,1.230000,0,0,0.00,0
SYN_U01117,J_STD_075_13,cohort_075,EVT_004463,TOUCHPOINT,2026-02-21T10:24:00Z,2,SPONSORED_DISPLAY,DISPLAY,PRODUCT_PAGE,VIDEO,IMPRESSION,US,adv_demo_001,CG_DEMO_001,C_DEMO_SD,C_DEMO_SD_AG02,,,,TGT_SD_PRODUCT_SKU_PEG_WHITE,AUD_PRODUCT_VIEWERS,B0DEMOPEG41W,SKU_PEG_WHITE,USD,0.000000,0,0,0.00,0
SYN_U00180,J_STD_013_05,cohort_013,EVT_000715,TOUCHPOINT,2026-02-21T10:28:00Z,2,SPONSORED_PRODUCTS,PRODUCT_AD,PRODUCT_PAGE,,CLICK,US,adv_demo_001,CG_DEMO_001,C_DEMO_SP,C_DEMO_SP_AG02,K_DISCOVERY,new running shoe styles,BROAD,TGT_SP_K_DISCOVERY_BROAD,,B0DEMOVOMEROR,SKU_VOMERO_RED,USD,0.880000,0,0,0.00,0
SYN_U00647,J_STD_044_05,cohort_044,EVT_002574,TOUCHPOINT,2026-02-21T10:28:00Z,2,SPONSORED_DISPLAY,VIDEO,PRODUCT_PAGE,VIDEO,CLICK,US,adv_demo_001,CG_DEMO_001,C_DEMO_SD,C_DEMO_SD_AG02,,,,TGT_SD_PRODUCT_SKU_VOMERO_RED,AUD_CATEGORY_INTEREST,B0DEMOVOMEROR,SKU_VOMERO_RED,USD,1.230000,0,0,0.00,0
SYN_U01109,J_STD_075_05,cohort_075,EVT_004423,TOUCHPOINT,2026-02-21T10:28:00Z,2,SPONSORED_DISPLAY,DISPLAY,PRODUCT_PAGE,VIDEO,IMPRESSION,US,adv_demo_001,CG_DEMO_001,C_DEMO_SD,C_DEMO_SD_AG02,,,,TGT_SD_PRODUCT_SKU_PEG_WHITE,AUD_PRODUCT_VIEWERS,B0DEMOPEG41W,SKU_PEG_WHITE,USD,0.000000,0,0,0.00,0
SYN_U00189,J_STD_013_14,cohort_013,EVT_000742,TOUCHPOINT,2026-02-21T10:31:00Z,2,SPONSORED_PRODUCTS,PRODUCT_AD,PRODUCT_PAGE,,CLICK,US,adv_demo_001,CG_DEMO_001,C_DEMO_SP,C_DEMO_SP_AG01,K_RUNNING_EXACT,running shoes,EXACT,TGT_SP_K_RUNNING_EXACT_EXACT,,B0DEMOPEG41B,SKU_PEG_BLACK,USD,0.880000,0,0,0.00,0
SYN_U01118,J_STD_075_14,cohort_075,EVT_004468,TOUCHPOINT,2026-02-21T10:31:00Z,2,SPONSORED_DISPLAY,DISPLAY,PRODUCT_PAGE,VIDEO,IMPRESSION,US,adv_demo_001,CG_DEMO_001,C_DEMO_SD,C_DEMO_SD_AG01,,,,TGT_SD_PRODUCT_SKU_TRAIL_BLUE,AUD_CATEGORY_INTEREST,B0DEMOTRAILB,SKU_TRAIL_BLUE,USD,0.000000,0,0,0.00,0
SYN_U00181,J_STD_013_06,cohort_013,EVT_000718,TOUCHPOINT,2026-02-21T10:35:00Z,2,SPONSORED_PRODUCTS,PRODUCT_AD,PRODUCT_PAGE,,CLICK,US,adv_demo_001,CG_DEMO_001,C_DEMO_SP,C_DEMO_SP_AG01,K_RUNNING_EXACT,running shoes,EXACT,TGT_SP_K_RUNNING_EXACT_EXACT,,B0DEMOPEG41B,SKU_PEG_BLACK,USD,0.880000,0,0,0.00,0
SYN_U00648,J_STD_044_06,cohort_044,EVT_002578,TOUCHPOINT,2026-02-21T10:35:00Z,2,SPONSORED_DISPLAY,VIDEO,PRODUCT_PAGE,VIDEO,CLICK,US,adv_demo_001,CG_DEMO_001,C_DEMO_SD,C_DEMO_SD_AG01,,,,TGT_SD_PRODUCT_SKU_TRAIL_BLUE,AUD_PRODUCT_VIEWERS,B0DEMOTRAILB,SKU_TRAIL_BLUE,USD,1.230000,0,0,0.00,0
SYN_U01110,J_STD_075_06,cohort_075,EVT_004428,TOUCHPOINT,2026-02-21T10:35:00Z,2,SPONSORED_DISPLAY,DISPLAY,PRODUCT_PAGE,VIDEO,IMPRESSION,US,adv_demo_001,CG_DEMO_001,C_DEMO_SD,C_DEMO_SD_AG01,,,,TGT_SD_PRODUCT_SKU_TRAIL_BLUE,AUD_CATEGORY_INTEREST,B0DEMOTRAILB,SKU_TRAIL_BLUE,USD,0.000000,0,0,0.00,0
SYN_U00190,J_STD_013_15,cohort_013,EVT_000745,TOUCHPOINT,2026-02-21T10:38:00Z,2,SPONSORED_PRODUCTS,PRODUCT_AD,PRODUCT_PAGE,,CLICK,US,adv_demo_001,CG_DEMO_001,C_DEMO_SP,C_DEMO_SP_AG02,K_DISCOVERY,new running shoe styles,BROAD,TGT_SP_K_DISCOVERY_BROAD,,B0DEMOVOMEROR,SKU_VOMERO_RED,USD,0.880000,0,0,0.00,0
SYN_U01119,J_STD_075_15,cohort_075,EVT_004473,TOUCHPOINT,2026-02-21T10:38:00Z,2,SPONSORED_DISPLAY,DISPLAY,PRODUCT_PAGE,VIDEO,IMPRESSION,US,adv_demo_001,CG_DEMO_001,C_DEMO_SD,C_DEMO_SD_AG02,,,,TGT_SD_PRODUCT_SKU_PEG_WHITE,AUD_PRODUCT_VIEWERS,B0DEMOPEG41W,SKU_PEG_WHITE,USD,0.000000,0,0,0.00,0
SYN_U00182,J_STD_013_07,cohort_013,EVT_000721,TOUCHPOINT,2026-02-21T10:42:00Z,2,SPONSORED_PRODUCTS,PRODUCT_AD,PRODUCT_PAGE,,CLICK,US,adv_demo_001,CG_DEMO_001,C_DEMO_SP,C_DEMO_SP_AG02,K_DISCOVERY,new running shoe styles,BROAD,TGT_SP_K_DISCOVERY_BROAD,,B0DEMOVOMEROR,SKU_VOMERO_RED,USD,0.880000,0,0,0.00,0
SYN_U00649,J_STD_044_07,cohort_044,EVT_002582,TOUCHPOINT,2026-02-21T10:42:00Z,2,SPONSORED_DISPLAY,VIDEO,PRODUCT_PAGE,VIDEO,CLICK,US,adv_demo_001,CG_DEMO_001,C_DEMO_SD,C_DEMO_SD_AG02,,,,TGT_SD_PRODUCT_SKU_VOMERO_RED,AUD_CATEGORY_INTEREST,B0DEMOVOMEROR,SKU_VOMERO_RED,USD,1.230000,0,0,0.00,0
SYN_U01111,J_STD_075_07,cohort_075,EVT_004433,TOUCHPOINT,2026-02-21T10:42:00Z,2,SPONSORED_DISPLAY,DISPLAY,PRODUCT_PAGE,VIDEO,IMPRESSION,US,adv_demo_001,CG_DEMO_001,C_DEMO_SD,C_DEMO_SD_AG02,,,,TGT_SD_PRODUCT_SKU_PEG_WHITE,AUD_PRODUCT_VIEWERS,B0DEMOPEG41W,SKU_PEG_WHITE,USD,0.000000,0,0,0.00,0
SYN_U00191,J_STD_013_16,cohort_013,EVT_000748,TOUCHPOINT,2026-02-21T10:45:00Z,2,SPONSORED_PRODUCTS,PRODUCT_AD,PRODUCT_PAGE,,CLICK,US,adv_demo_001,CG_DEMO_001,C_DEMO_SP,C_DEMO_SP_AG01,K_RUNNING_EXACT,running shoes,EXACT,TGT_SP_K_RUNNING_EXACT_EXACT,,B0DEMOPEG41B,SKU_PEG_BLACK,USD,0.880000,0,0,0.00,0
SYN_U01120,J_STD_075_16,cohort_075,EVT_004478,TOUCHPOINT,2026-02-21T10:45:00Z,2,SPONSORED_DISPLAY,DISPLAY,PRODUCT_PAGE,VIDEO,IMPRESSION,US,adv_demo_001,CG_DEMO_001,C_DEMO_SD,C_DEMO_SD_AG01,,,,TGT_SD_PRODUCT_SKU_TRAIL_BLUE,AUD_CATEGORY_INTEREST,B0DEMOTRAILB,SKU_TRAIL_BLUE,USD,0.000000,0,0,0.00,0
SYN_U00183,J_STD_013_08,cohort_013,EVT_000724,TOUCHPOINT,2026-02-21T10:49:00Z,2,SPONSORED_PRODUCTS,PRODUCT_AD,PRODUCT_PAGE,,CLICK,US,adv_demo_001,CG_DEMO_001,C_DEMO_SP,C_DEMO_SP_AG01,K_RUNNING_EXACT,running shoes,EXACT,TGT_SP_K_RUNNING_EXACT_EXACT,,B0DEMOPEG41B,SKU_PEG_BLACK,USD,0.880000,0,0,0.00,0
